id,question,choice1,choice2,choice3,choice4,explanation,img,category
4-69,緑内障発作で見られる症状はどれか,眼痛,発熱,下痢,めまい,正解：眼痛\n緑内障発作には眼痛に加えて頭痛、吐き気、嘔吐、視力低下、充血があります。問題集74ｐにあります。,img/354.png,疾病
4-70,「微生物が自分以外の生物の体内に侵入して増殖すること」を意味するものはどれか,感染,発症,宿主,症状,正解：感染\n発症は感染後体に異常が起こることです。宿主とは寄生されたもののことです。症状は感染により体に現れる変化のことです。問題集74ｐにあります。,img/355.png,疾病
4-71,感染経路について正しいものはどれか,成人T細胞白血病は母乳を介して感染する,結核は接触感染である,インフルエンザは空気感染である,B型肝炎は経口感染である,正解：成人T細胞白血病は母乳を介して感染する\n結核は空気感染します。インフルエンザは飛沫感染です。B型肝炎は垂直感染、性感染です。問題集75ｐにあります。,img/356.png,疾病
4-72,空気感染によるのはどれか,水痘,日本脳炎,C型肝炎,デング熱,正解：水痘\n空気感染ができるのは水痘、結核、麻疹です。問題集75ｐにあります。,img/357.png,疾病
4-73,蚊が媒介する病原体はどれか,トキソプラズマ,ジカウイルス,マラリア原虫,日本脳炎ウイルス,正解：ジカウイルス\nトキソプラズマは主に猫が媒介します。マラリア原虫や日本脳炎ウイルスは蚊が媒介します。問題集75ｐにあります。,img/358.png,疾病
4-74,母子感染について正しいものはどれか,風疹ウイルスは子宮内感染を起こす,水平感染ともいう,ポリオ（小児麻痺）を発症する,母乳からは感染しない,正解：風疹ウイルスは子宮内感染を起こす\n母子感染の別名は垂直感染です。ポリオは糞便感染・経口感染です。母子感染の感染経路は母乳・胎内・産道です。問題集75ｐにあります。,img/359.png,疾病
4-75,免疫について正しいものはどれか,免疫グロブリンはIgG、IgA、IgM、IgD、IgEに分けられる,体内に侵入した異物を抗体という,体に入った異物を取り込む働きである,IgAは胎盤を通過する,正解：免疫グロブリンはIgG、IgA、IgM、IgD、IgEに分かれる\n体内に侵入した異物を抗原といいます。体に入った異物を排除する働きです。胎盤を通過するのはIgGです。問題集76ｐにあります。,img/360.png,疾病
4-76,免疫グロブリンについて正しいものはどれか,IgGは胎盤通過性がある,IgAは1型アレルギーに関与する,IgEは抗原刺激に対し最初に出現する,IgMは消化管など粘膜面の感染防御に関与する,正解：IgGは胎盤通過性がある\n1型アレルギーに関与するのはIgEです。抗原刺激に最初に反応するのはIgMです。消化管など粘膜面の感染防御に関与するのはIgAです。問題集76ｐにあります。,img/361.png,疾病
4-77,感染やワクチン接種により得られる免疫はどれか,能動免疫,自然免疫,自己免疫,受動免疫,正解：能動免疫\n自然免疫は生まれながらの免疫です。自己免疫は体の正常な構成要素による免疫です。受動免疫は母親や血清療法により得られる免疫です。問題集76ｐにあります。,img/362.png,疾病
4-78,体力や免疫低下時に通常は病原性を発揮しない病原体に感染するものはどれか,日和見感染,垂直感染,不顕性感染,潜伏感染,正解：日和見感染\n垂直感染は親から子に感染する感染経路です。不顕性感染と潜伏感染は同じ意味で、無症状の感染です。問題集76ｐにあります。,img/363.png,疾病
4-79,生ワクチンについて正しいものはどれか,病原体の病原性を人工的に弱めたものである,インフルエンザワクチンは生ワクチンである,不活化ワクチンよりも副作用が少なく安全である,不活化ワクチンよりも効果の持続性は短い,正解：病原体の病原性を人工的に弱めたものである\nインフルエンザワクチンは成分ワクチンです。不活化ワクチンよりも副作用は多いですが持続性は長いです。問題集76ｐにあります。,img/364.png,疾病
4-80,不活化ワクチンはどれか,ポリオワクチン,ロタウイルスワクチン,水痘ワクチン,麻疹ワクチン,正解：ポリオワクチン\nロタ、水痘、麻疹ワクチンは生ワクチンです。問題集76ｐにあります。,img/365.png,疾病
4-81,予防接種について正しいものはどれか,ヒブワクチンは定期接種に定められている,生ワクチンは不活化ワクチンに比べて持続性は短い,MRワクチンは麻疹・水痘の2種混合ワクチンである,インフルエンザワクチンは一回の摂取で生涯免疫が得られる,正解：ヒブワクチンは定期接種に定められている\n生ワクチンは不活化ワクチンに比べて持続性は長いです。MRワクチンは麻疹・風疹の二種混合ワクチンです。インフルエンザワクチンは不活化ワクチンのため、年に1～2回の摂取が必要です。問題集77ｐにあります。,img/366.png,疾病
4-82,感染症法に基づく分類と疾患の組み合わせで正しいものはどれか,第五類ーーーインフルエンザ（鳥インフルエンザ・新型インフルエンザを除く）,第一類ーーーコレラ,第三類ーーー結核,第四類ーーー急性灰白髄炎,正解：第五類ーーーインフルエンザ（鳥インフルエンザ・新型インフルエンザを除く）\nコレラは第3類感染症です。結核は第2類感染症です。急性灰白髄炎は第2類感染症です。問題集77ｐにあります。,img/367.png,疾病
4-83,消毒について正しいものはどれか,クロルヘキシジンは結核菌に無効である,すべての微生物を殺す,煮沸消毒を100度で5分行うと芽胞は死滅する,手術野の消毒はグルタラールを用いる,正解：クロルヘキシジンは結核菌には無効である\nすべての微生物を殺すのは滅菌です。消毒は害のない程度まで減らすことを言います。芽胞は煮沸消毒だけでは死滅しません。グルタラールは人体には使いません。問題集77ｐにあります。,img/368.png,疾病
4-84,高圧蒸気滅菌器（オートクレーブ）を用いる滅菌法について正しいものはどれか,2気圧121度20分,1気圧100度20分,1気圧100度60分,2気圧121度60分,正解：2気圧121度20分\n問題集77ｐにあります。,img/369.png,疾病
4-85,黄色ブドウ球菌について正しいものはどれか,毒素を産生することがある,グラム陰性菌である,腸内の常在菌である,メチシリン耐性黄色ブドウ球菌（MRSA）はペニシリンが有効である,正解：毒素を産生することがある\n黄色ブドウ球菌はグラム陽性球菌です。皮膚の常在菌です。MRSAはペニシリンが無効です。問題集77ｐにあります。,img/370.png,疾病
4-86,毒素型食中毒について正しいものはどれか,黄色ブドウ球菌はエンテロトキシンを大量に産生する,予防には加熱調理するとよい,感染型食中毒よりも潜伏期が長い,サルモネラ菌が主な原因である,正解：黄色ブドウ球菌はエンテロトキシンを産生する\n加熱調理は予防にはなりません。大量調理をしないなどの予防法があります。感染型食中毒よりも潜伏期間は短いです。主な原因菌は黄色ブドウ球菌やボツリヌス菌です。問題集78ｐにあります。,img/371.png,疾病
4-87,結核菌について正しいものはどれか,寒天培地で培養する,抗塩基性菌である,グラム染色で赤く染まる,クォンティフェロン（QFT）試験は感染判定に用いられる,正解：寒天培地で培養する\n結核菌は抗酸菌です。グラム染色はできません。QFT試験とTスポットによって感染判定されます。問題集78ｐにあります。,img/372.png,疾病
4-88,DNAウイルスはどれか,ヘルペスウイルス,コロナウイルス,インフルエンザウイルス,麻疹ウイルス,正解：ヘルペスウイルス\nコロナウイルス・インフルエンザウイルス・麻疹ウイルスはRNAウイルスです。問題集78ｐにあります。,img/373.png,疾病
4-89,性染色体異常による疾患はどれか,クラインフェルター症候群,マルファン症候群,ダウン症候群,血友病,正解：クラインフェルター症候群\nマルファン症候群は常染色体異常です。ダウン症は21番染色体トリソミーです。血友病は血液凝固因子の欠損による性染色体劣性遺伝です。問題集376ｐにあります。,img/374.png,疾病
4-90,炎症の5徴候に含まれるのはどれか,腫脹,冷汗,出血,壊死,正解：腫脹\n炎症の5徴候は発赤、発熱、腫脹、疼痛、機能障害です。問題集376ｐにあります。,img/375.png,疾病
4-91,石綿と強い関連がある疾患はどれか,悪性中皮腫,気管支喘息,転移性肺がん,慢性閉塞性肺疾患,正解：悪性中皮腫\n気管支喘息はアレルギーによります。慢性閉塞性肺疾患は喫煙により起こります。転移性肺がんはがんが転移することにより起こります。問題集377ｐにあります,img/376.png,疾病
4-92,前立腺の腫瘍マーカはどれか,PSA,CEA,CA19-9,AFP,正解：PSA\nCEAは消化器のがんで上昇します。CA19-9は肝臓や胆道のがんで上昇します。AFPは肝臓、卵巣、精巣のがんで上昇します。問題集377ｐにあります,img/377.png,疾病
4-93,マラリアについて正しいのはどれか,輸入感染症の１つである,下痢、嘔吐が主症状である,飲み水で感染する,温帯域で流行する,正解：輸入感染症の一つである\nマラリアは熱帯、亜熱帯で蚊が媒介する感染症です。症状には発熱、寒気、頭痛などがあります。問題集377ｐにあります,img/378.png,疾病
4-94,先天性心疾患はどれか,ファロー四徴症,大動脈解離,川崎病,肥大型心筋症,正解：ファロー四徴症\n大動脈解離は高血圧、動脈硬化などが原因で起こります。川崎病は細菌により起こります。肥大型心筋症は遺伝、高血圧、弁膜症があります。問題集377ｐにあります,img/379.png,疾病
4-95,感染経路と病原微生物の組み合わせで正しいのはどれか,空気感染ーーー結核菌,経胎盤感染ーーーマイコプラズマ,接触感染ーーーA型肝炎ウイルス,飛沫感染ーーートキソプラズマ,正解：空気感染ーーー結核菌\nマイコプラズマは飛沫感染です。A型肝炎ウイルスは経口感染です。トキソプラズマは猫のふんや食事、土、水により感染します。問題集377ｐにあります,img/380.png,疾病
4-96,ヘリコバクターピロリ菌感染が原因となるのはどれか,胃潰瘍,潰瘍性大腸炎,クローン病,膵炎,正解：胃潰瘍\nヘリコバクターピロリは胃に生息するらせん型のグラム陰性微好気性の細菌です。問題集377ｐにあります,img/381.png,疾病
4-97,組織の変化について正しいのはどれか,長期に動かないことで起こるのを廃用性萎縮という,胸腺の萎縮は病的萎縮に分類される,片方の腎臓を摘出した後残った腎臓が大きくなるのを消失性肥大という,刺激により細胞の数がふえ組織が大きくなるのを過膨張という,正解：長期に動かないことで起こるのを廃用性萎縮という\n胸腺の萎縮は生理的萎縮に分類されます。腎臓の肥大は代償性肥大です。過膨張は肺で空気が過剰に膨らむことにより肺容量が増加する状態です。問題集404ｐにあります。,img/382.png,疾病
4-98,アレルギーの分類と疾病の組み合わせで正しいのはどれか,1型アレルギーーーアレルギー性鼻炎,2型アレルギーーー関節リウマチ,3型アレルギーーー接触性皮膚炎,4型アレルギーーー糸球体腎炎,正解：1型アレルギーーーアレルギー性鼻炎\n関節リウマチ・糸球体腎炎は3型アレルギーです。接触性皮膚炎は4型アレルギーです。問題集404ｐにあります。,img/383.png,疾病
4-99,自己免疫疾患はどれか,全身性エリテマトーデス,パーキンソン病,筋萎縮性側索硬化症,クロイツフェルト・ヤコブ病,正解：全身性エリテマトーデス\nパーキンソン病は脳のドパミン神経細胞が減少することによって発症します。筋萎縮性側索硬化症は運動神経の障害により発症します。クロイツフェルト・ヤコブ病は異常たんぱく質（プリオン）により発症します。問題集404ｐにあります。,img/384.png,疾病
4-100,白血病について正しいのはどれか,成人T細胞白血病の原因はウイルス感染である,急性リンパ性白血病は高齢者に多い,造血幹細胞の炎症である,貧血が起こるのはまれである,正解：成人T細胞白血病の原因はウイルス感染である\n急性リンパ性白血病は若年に多いです。白血病は造血幹細胞の腫瘍性増殖です。貧血は症状として起こります。問題集405ｐにあります。,img/385.png,疾病
4-101,梅毒について正しいのはどれか,母から胎児に感染すると先天梅毒となる,ペットから感染する,感染局所に軟性下疳を形成する,診断には培養検査が用いられる,正解：母から胎児に感染すると先天梅毒となる\n梅毒は性感染症の一つです。感染局所に硬性下疳を形成します。培養は困難です。問題集405ｐにあります。,img/386.png,疾病
4-102,脳血管障害とその原因の組み合わせで正しいのはどれか,慢性硬膜下血腫ーーー外傷,脳梗塞ーーー脳静脈の閉塞,くも膜下出血ーーー動脈の硬化,脳出血ーーー血圧の低下,正解：慢性硬膜下血腫ーーー外傷\n脳梗塞は脳動脈の閉塞によります。くも膜下出血は動脈の破裂により起こります。脳内出血は血圧の上昇により起こります。問題集405ｐにあります。,img/387.png,疾病
4-103,食道静脈瘤の原因疾患はどれか,肝硬変,食道がん,急性膵炎,胃潰瘍,正解：肝硬変\n食道静脈瘤は肝硬変により肝臓に血液が流入しづらくなり、側副血管を形成することで形成されます。破裂すると大量出血をきたします。問題集405ｐにあります。,img/388.png,疾病
4-104,消毒・滅菌について正しいのはどれか,ガス滅菌はプラスチック製品に用いる,高圧蒸気滅菌機の温度は100度である,滅菌とは病原微生物を殺し感染の可能性をなくすことである,消毒とはすべての微生物を殺菌することである,正解：ガス滅菌はプラスチック製品に用いる\nオートクレーブは121度で滅菌可能です。病原微生物を殺し感染の危険性をなくすのは消毒ではなく滅菌です。消毒は害のない程度まで減らすことをいいます。2025年11月准看テストにあります。,img/389.png,疾病
4-105,染色体について正しいのはどれか,ダウン症候群は21番常染色体の異常である,女性の性染色体の組み合わせはXYである,クラインフェルター症候群は常染色体異常である,ターナー症候群は常染色体の異常である,正解：ダウン症候群は21番常染色体の異常である\n女性の性染色体の組み合わせはXXです。クラインフェルター症候群はXYYであり性染色体の異常です。ターナー症候群はX0であり性染色体の異常です。2025年11月准看テストにあります。,img/390.png,疾病
4-106,化膿性炎で進出物に多数認められるのはどれか,好中球,リンパ球,形質細胞,マクロファージ,正解：好中球\n2025年11月准看テストにあります。,img/391.png,疾病
4-107,器質的要因で嚥下障害が出現する疾患はどれか,食道がん,脳血管疾患,筋硬直性ジストロフィー,ギランバレー症候群,正解：食道がん\n脳血管疾患は神経性要因です。筋硬直性ジストロフィー・ギランバレー症候群は機能性要因です。2025年11月准看テストにあります。,img/392.png,疾病
4-108,TNM分類について正しいのはどれか,腫瘍の進行との分類である,Tの0期は良性腫瘍である,Nは遠隔転移を示す,Mは腫瘍の大きさを示す,正解：腫瘍の進行との分類である\nTは腫瘍の大きさ、Nはリンパ節の転移、Mは遠隔転移を示します。2025年11月准看テストにあります。,img/393.png,疾病
4-109,感染経路について正しいのはどれか,成人T細胞白血病は母乳を介して感染する,結核は空気感染することはない,重症熱性血小板減少症候群は蚊を介して感染する,B型肝炎は経口感染である,正解：成人T細胞白血病は母乳を介して感染する\n結核は空気感染します。重症熱性血小板減少症候群はマダニを介して感染します。B型肝炎は血液、体液感染です。2025年11月准看テストにあります。,img/394.png,疾病
4-110,感染やワクチン接種により得られる免疫はどれか,能動免疫,自然免疫,自己免疫,受動免疫,正解：能動免疫\n能動免疫は感染やワクチン接種により体内に抗体が作られる免疫です。自然免疫は生まれつき持つ免疫です。自己免疫は自己の体を攻撃する免疫です。受動免疫は他人から抗体を移すことで得られる免疫です。2025年11月准看テストにあります。,img/395.png,疾病
4-111,人体には使用しない消毒薬はどれか,グルタルアルデヒド,ボビドンヨード,塩化ベンザルコニウム,クロルヘキシジングルコン酸塩,正解：グルタルアルデヒド\nグルタルアルデヒドは強い毒性と刺激性を持ち、吸入や皮膚接触によって健康に悪影響を及ぼす可能性があります。2025年11月准看テストにあります。,img/396.png,疾病
4-112,虚血性心疾患について正しいのはどれか,冠状動脈の狭窄や閉塞によっておこる,狭心症は心筋の限局した壊死が起こる,心筋梗塞は心筋の炎症を引き起こす,壊死した心筋は再生する,正解：冠状動脈の狭窄や閉塞によっておこる\n心筋の限局した壊死は心筋梗塞によっておこります。心筋の炎症を引き起こすことは心筋炎です。心筋は再生しません。2025年11月准看テストにあります。,img/397.png,疾病
4-113,先天異常について正しいのはどれか,流産や死産の原因の一つとなる,常染色体遺伝病はX染色体の異常により生じる,ダウン症候群は２１番染色体が１本となっている,先天異常による疾患の原因は両親からの遺伝に限られる,正解：流産や死産の原因の一つとなる\n常染色体遺伝病は常染色体の異常により生じます。ダウン症候群は21番染色体が3本となっています。先天異常による原因は遺伝だけでなく、感染、薬物、放射線なども含まれます。実力テスト①にあります。,img/398.png,疾病
4-114,全身性浮腫で起こる変化として最も適切なのはどれか,体重増加,食欲亢進,色素沈着,眼球突出,正解：体重増加\n浮腫時は食欲は低下します。組織沈着や眼球突出は膠原病などの症状で見られますが、浮腫と直接的に関係はありません。実力テスト①にあります。,img/399.png,疾病
4-115,播種性転移で正しいのはどれか,胃がんのシュニッツラー転移,大腸がんの肝転移,前立腺がんの骨転移,胃がんのウィルヒョウ転移,正解：胃がんのシュニッツラー転移\n播種性転移とはがん細胞が発生した場所から離れて近くの腹腔などに散らばりその場で増殖を始める転移です。大腸がんの肝転移は血行性に転移します。前立腺がんの骨転移は血行性・リンパ性に転移します。胃がんのウィルヒョウ転移はリンパ性の転移です。実力テスト①にあります。,img/400.png,疾病
4-116,生ワクチンはどれか,麻疹ワクチン,インフルエンザウイルスワクチン,新型コロナウイルスワクチン,ポリオワクチン,正解：麻疹ワクチン\nインフルエンザ・コロナ・ポリオワクチンは不活化ワクチンです。実力テスト①にあります。,img/401.png,疾病
4-117,蚊が媒介しない病原体はどれか,トキソプラズマ,ジカウイルス,マリアナ原虫,日本脳炎ウイルス,正解：トキソプラズマ\nトキソプラズマは猫の糞便などから感染します。実力テスト①にあります。,img/402.png,疾病
4-118,梅毒について正しいのはどれか,５類感染症に分類され、診断した医師は７日以内に最寄りの保健所に届け出なければならない,感染は主に性行為による接触感染であり、母子感染することはない,ウイルスによる感染症であるため抗菌薬は効果がない,北里柴三郎は進行麻痺が梅毒の末期症状であることを発見した,正解：5類感染症に分類され診断した医師は７日以内に最寄りの保健所に届け出なければならない\n梅毒は母子感染を起こすこともあります。トレポネーマによる細菌感染症であるためペニシリン系の抗菌薬を用います。梅毒の末期症状はゴム腫です。実力テスト①にあります。,img/403.png,疾病
4-119,臨床検査について正しいのはどれか,迅速病理検査は手術中に腫瘍が良性か悪性かを診断するために行われる,子宮頸がん検診ではスクリーニングとして組織診が行われる,ＰＣＲ法は免疫血清検査である,悪性腫瘍は膨張性に成長する,正解：迅速病理検査は手術中に腫瘍が良性か悪性かを診断するために行われる\n子宮頸がん検診ではスクリーニングとして細胞診が行われます。PCR法は分子生物学的検査法です。実力テスト①にあります。,img/404.png,疾病
4-120,脳疾患について誤っているのはどれか\na.転移性脳腫瘍の原発巣としては肺がんが最も多い\nb.アルツハイマー病では脳に変化は見られない\nc.硬膜下血腫は硬膜と頭蓋骨の間にできた血腫である\nd.クモ膜下出血は脳動脈瘤の破裂によるものが多いい,b and c,a and b,a and d,e and d,正解：b and c\na.転移性脳腫瘍の原発巣としては肺がんが最も多い\nb.アルツハイマー病では脳に変化は見られない（誤り）\nc.硬膜下血腫は硬膜と頭蓋骨の間にできた血腫である（誤り）\nd.クモ膜下出血は脳動脈瘤の破裂によるものが多いい\n実力テスト①にあります。,img/405.png,疾病
4-121,アポトーシスについて正しいのはどれか,遺伝子の働きによって自発的に起こる細胞の死のことをいう,障害によって細胞や組織が死ぬことをいう,決まった大きさに達した臓器や組織が小さくなることをいう,炎症の五徴候の一つである,正解：遺伝子の働きによって自発的に起こる細胞の死のことをいう\n障害によって細胞や組織が死ぬことをネクローシスといいます。決まった大きさに達した臓器や組織が小さくなることを萎縮といいます。炎症の五徴候は発赤・腫脹・熱感・疼痛・機能障害です。2026年1月准看模擬テストにあります。,img/406.png,疾病
4-122,次のうち誤っているのはどれか,低分化は発生したものと組織の構造が類似している,良性腫瘍は膨張性に発育する,悪性腫瘍は浸潤性に発育する,肉腫は非上皮性悪性腫瘍である,正解：低分化は発症したものと組織と構造が類似している/n低分化はがん細胞が正常な細胞の特徴をほとんど保持していない状態のことです。2026年1月准看模擬テストにあります。,img/407.png,疾病
4-123,免疫について正しいのはどれか,免疫グロブリンはigG・igA・igM・igD・igEに分かれる,体内に侵入した異物を抗体という,身体に入った異物を取り込む働きである,igAは胎盤を通過する,正解：免疫グロブリンはigG・igA・igM・igD・igEに分かれる\n体内に侵入した異物は抗原です。身体に入った異物を取り込む働きは免疫反応です。痰版を通過する免疫グロブリンはigGです。igAは初乳に多く含まれます。2026年1月准看模擬テストにあります。,img/408.png,疾病
4-124,病理検査について正しいのはどれか,迅速診断とは主に手術中に検体の病理診断を行うことをいう,細胞診は切除された組織を用いて行う,組織診断は子宮頸がんや肺がんの診断に用いられる,組織を精製水につけて本来の構造を保つことを固定という,正解：迅速診断とは主に手術中に検体の病理検査を行うことをいう\n細胞診では切除された細胞を用います。子宮頸がんや肺がんは細胞診で診断されます。精製水では固定は出来ません。ホルマリンなどを用います。2026年1月准看模擬テストにあります。,img/409.png,疾病
4-125,消毒について正しいのはどれか,クロルヘキシジンは結核菌の消毒には効果がない,すべての微生物を殺すことをいう,煮沸消毒を100度で5分行うと芽胞は死滅する,手術やの消毒はづるたるアルデヒドを持ちいる,正解：クロルヘキシジンは結核菌の消毒には効果がない\nすべての微生物を殺すのは滅菌です。芽胞は121度で10分煮沸消毒することで死滅します。グルタルアルデヒドは人体にとって猛毒です。2026年1月准看模擬テストにあります。,img/410.png,疾病
4-126,毒素型食中毒について正しいのはどれか,感染型食中毒と異なり生金の摂取を必要としない,予防には加熱調理するとよい,黄色ブドウ球菌はベロ毒素を産生する,代表的な原因菌としてサルモネラ菌があげられる,正解：感染型食中毒と異なり、生金の摂取を必要としない\n毒素型食中毒は加熱調理では毒素が残るため感染性は消えません。黄色ブドウ球菌はエンテロトキシンを生成します。サルモネラ菌は代表的な感染型食中毒を起こす最近です。2026年1月准看模擬テストにあります。,img/411.png,疾病
4-127,大腸がんについて正しいのはどれか,早期大腸がんはは粘膜下層までにとどまるものをいう,直腸には発生しない,扁平上皮癌が多い,肉眼的分類にデュークス分類が用いられる,正解：早期大腸がんは粘膜下層までにとどまるものをいう/n大腸がんは直腸に頻発します。直腸のがんは扁平上皮癌が最多ですがそれ以外は腺がんが多いです。肉眼的分類には大腸がんの肉眼的分類を用います。2026年1月准看模擬テストにあります。,img/412.png,疾病
4-128,うっ血乳頭が出現するのはどれか,頭蓋内圧亢進症,乳がん,貧乳,門脈圧亢進,正解：頭蓋内圧亢進症\nうっ血乳頭とは視神経乳頭が腫脹・隆起している状態を指します。2026年1月准看模擬テストにあります。,img/413.png,疾病
4-129,変性によって引き起こされる疾患について誤っているのはどれか,前立腺肥大症,結石,黄疸,脂質異常症,正解：前立腺肥大症\n前立腺肥大症は前立腺の肥大によって排尿障害を起こす疾患です。結石はシュウ酸カルシウムなどが結晶化して固まったものです。黄疸は血中のビリルビンが増加することです。脂質異常症とはLDLコレステロールが少なすぎる又は多すぎることです。実力テスト⓶にあります。,img/414.png,疾病
4-130,虚血による組織の壊死を表す状態で正しいのはどれか,梗塞,血栓,塞栓子,うっ血,正解：梗塞\n壊死は血管が塞栓をおこし血流が滞ることで細胞に酸素や栄養が足りなくなり起こります。実力テスト⓶にあります。,img/415.png,疾病
4-131,悪性腫瘍について正しいものはどれか,腹腔内のがんのダグラス窩への播種性転移をシュニッツラー転移という,ウィルヒョウ転移は血行性転移の一つである,癌の進行度の判定では腫瘍の大きさ・リンパ節転移・近傍組織への浸潤が重要である,非上皮性悪性腫瘍は一般にがん腫と呼ばれる,正解：腹腔内のがんのダグラス窩への播種性転移をシュニッツラー転移という\nウィルヒョウ転移は左鎖骨上窩リンパ節への転移です。がんの進行度には腫瘍の大きさ、リンパ節転移、遠隔転移の有無で判断されます。非上皮性悪性腫瘍は肉腫です。実力テスト⓶にあります。,img/416.png,疾病
4-132,定期予防接種について正しいのはどれか,ヒトパピローマウイルスワクチンは筋肉内注射である,ロタウイルスワクチンは不活化ワクチンである,ポリオウイルスワクチンの定期接種は廃止された,麻疹ウイルスワクチンは原則として一回摂取する,正解：ヒトパピローマウイルスワクチンは筋肉内注射する\nロタウイルスは生ワクチンが主流です。ポリオワクチンは定期接種です。麻疹ウイルスワクチンは2回接種が原則です。実力テスト⓶にあります。,img/417.png,疾病
4-133,緑膿菌について正しいのはどれか,日和見感染の代表的な原因菌である,グラム陽性桿菌である,酸素がない環境を好む,抗菌薬に強い感受性がある,正解：日和見感染の代表的な原因菌である\n緑膿菌は好気性のグラム陰性桿菌であり、抗菌薬が効きにくい特徴があります。実力テスト⓶にあります。,img/418.png,疾病
4-134,DNAウイルスはどれか,ヘルペスウイス,コロナウイルス,インフルエンザウイルス,麻疹ウイルス,正解：ヘルペスウイルス\nコロナウイルス・インフルエンザウイルス・麻疹ウイルスはRNAウイルスです。実力テスト⓶にあります。,img/419.png,疾病
4-135,膵臓癌について正しいものはどれか正しいのどれか,症状の発現が遅く診断しにくい,予後は良好である,黄疸がみられることはない,大半は膵尾部に発生する膵尾部に発生する,正解：症状の発現が遅く診断しにくい\n予後は不良です。黄疸は見られます。大半は膵頭部にできます。実力テスト⓶にあります。,img/420.png,疾病
4-136,内分泌疾患について正しいのはどれか,褐色細胞腫ではカテコールアミンの分泌が過剰になっている,尿壊症ではプロラクチンの分泌が過剰になっている,バセドウ病では甲状腺ホルモンの分泌が低下している,クッシング病ではアルドステロンの分泌が過剰になっている,正解：褐色細胞腫ではカテコールアミンの分泌が過剰になっている\n尿解消ではバソプレシンが過剰に分泌されます。バセドウ病では甲状腺ホルモンの分泌が上昇します。屈伸部病ではコルチゾールのかじょうがおこります。実力テスト⓶にあります。,img/421.png,疾病
4-137,先天異常と発生機序の組み合わせで正しいのはどれか,デュシェンヌ型筋ジストロフィーーーー伴性潜性（劣勢）遺伝,サリドマイド胎芽症ーーー伴性顕性（優性）遺伝,ダウン症候群ーーー13番染色体トリソミー,ターナー症候群ーーー1本のY染色体に対しX染色体の過剰,正解：デュシェンヌ型筋ジストロフィーーーー伴性潜性（劣勢）遺伝\nサリドマイド胎芽症は1950年代ころに使われたサリドマイドを服用した胎児に四肢、聴覚、内臓などに著しい奇形や障害が生じた薬害事件です。ダウン症候群は常染色体21番染色体のトリソミーにより起こります。ターナー症候群症候群は性染色体のX染色体が一本しかない状態をいいます。Y染色体に対しX染色体が過剰にあるのはクラインフェルター症候群です。実力テスト⑥にあります。,img/422.png,疾病
4-138,次のうち正しいのはどれか,側副血行路とは狭窄閉塞した血管の脇道のことである,うっ血とは血管内に動脈血が滞っている状態である,虚血とは静脈から血液供給量が減少した状態である,血栓は動脈にしかできない,正解：側副血行路とは狭窄・閉塞した血管の脇道のことである\nうっ血とは静脈の血液が滞り血管に血液が異常にたまった状態のことです。虚血とは動脈硬化や血管の痙攣血栓などにより身体の組織や臓器へ送られる血液量が不足する状態のことです。血栓は静脈にも発生します。実力テスト⑥にあります。,img/423.png,疾病
4-139,感染と予防に関する人物と業績の組み合わせで誤っているのはどれか,パスツールーーー種痘の発明,ゼンメルワイスーーー手洗いの励行,北里柴三郎ーーー破傷風菌の純粋培養,志賀潔ーーー赤痢菌の発見,正解：パスツールーーー種痘の発明\n種痘を発明したのはエドワード・ジェンナーです。実力テスト⑥にあります。,img/424.png,疾病
4-140,病原微生物と主な媒介動物の組み合わせで誤っているのはどれか,ライム病ボレリアーーーインコ・オウム,トキソプラズマーーー猫,オズウイルスーーーマダニ,日本脳炎ウイルスーーーコガタアカイエカ,正解：ライム病ボレリアーーーインコ・オウム\nライム病ボレリアはマダニにより媒介されます。実力テスト⑥にあります。,img/425.png,疾病
4-141,新型コロナウイルス（COVID-19）について正しいのはどれか,RNAウイルスでエンベローブを持つ,人工培地で増殖する,変異することはまれである,PCR検査法は免疫学的診断である,正解：RNAウイルスでエンベローブを持つ/nウイルスはウイルス自身で増えることができないため培地を用いることはできません。RNAウイルスは変異しやすいです。PCR検査はウイルスの遺伝子を調べる検査です。実力テスト⑥にあります。,img/426.png,疾病
4-142,病理検査について正しいのはどれか,迅速診断とは主に手術中に検体の病理診断を行うことをいう,疾病にかかわる情報をX線写真で診断することをいう,細胞診検査は乳がんの検診に用いられる,検体の湖底は組織の形状を保つために行わない,正解：迅速診断とは主に手術中に検体の病理診断を行うことをいう\n病理診断とは患者から採取された組織や細胞を病理医が顕微鏡で観察し病気の確定診断を行う医療行為です。乳がんでは組織診を行います。検体の湖底は組織の形状を保ち腐敗を防ぐために行います。実力テスト⑥にあります。,img/427.png,疾病
4-143,循環器疾患について正しいものはどれか,ファロー四徴症は肺動脈狭窄・心室中隔欠損・大動脈騎乗・右心室肥大からなる,心筋梗塞では左冠状動脈の前下行枝が閉塞すると左心室後壁に梗塞が生じる,陳旧性心筋梗塞では真菌は再生している,拡張型心筋症では真菌は肥大する,正解：ファロー四徴症は肺動脈狭窄・心室中隔欠損・大動脈騎乗・右心室肥大からなる\n左冠状動脈の前下行枝が閉塞すると左心室が働かなくなります。心筋は再生しません。拡張型心筋症は心室が拡張し心筋が薄くなる病気です。実力テスト⑥にあります。,img/428.png,疾病
